Time (ms),Lower,LowerPwr,Upper,UpperPwr,Thought,ThoughtPwr,Blink,LWink,RWink,LLook,RLook,GyroX,GyroY
238301792,,,,,,,,,,,,0,0
238301792,,,,,,,,,,,,0,0
238301792,,,,,,,,,,,,0,0
238301792,,,,,,,,,,,,0,0
238301792,,,,,,,,,,,,0,0
238301792,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301807,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301823,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301838,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301854,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301870,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301885,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301901,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301916,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301932,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301948,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301963,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301979,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238301994,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302010,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302026,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302041,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302057,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302072,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302088,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302104,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302119,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302135,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302150,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302166,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302182,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302197,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302213,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302228,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302244,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302260,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
238302275,,,,,,,,,,,,0,0
